ear,mar,pitch_dev,label
0.3041,0.0224,0.0,HEAD_DROP
0.3047,0.0,0.0,HEAD_DROP
0.2889,0.0224,0.0,HEAD_DROP
0.3065,0.0,0.0,HEAD_DROP
0.308,0.0215,0.0,HEAD_DROP
0.3057,0.0,0.0,HEAD_DROP
0.3135,0.0,0.0,HEAD_DROP
0.2996,0.0,0.0,HEAD_DROP
0.3131,0.0211,0.0,HEAD_DROP
0.3217,0.0,0.0,HEAD_DROP
0.3022,0.0,0.0,HEAD_DROP
0.3006,0.0,0.0,HEAD_DROP
0.2854,0.0,0.0,HEAD_DROP
0.299,0.0216,0.0,HEAD_DROP
0.2899,0.0,0.0,HEAD_DROP
0.3006,0.022,0.0,HEAD_DROP
0.2983,0.0,0.0,HEAD_DROP
0.3007,0.0,0.0,HEAD_DROP
0.282,0.021,0.0,HEAD_DROP
0.2841,0.0,0.0,HEAD_DROP
0.2911,0.021,0.0,HEAD_DROP
0.2963,0.0,0.0,HEAD_DROP
0.2947,0.0,0.0,HEAD_DROP
0.3091,0.0216,0.0,HEAD_DROP
0.2927,0.0,0.0,HEAD_DROP
0.3051,0.0206,0.0,HEAD_DROP
0.3093,0.0,0.0,HEAD_DROP
0.3038,0.0206,0.0,HEAD_DROP
0.2988,0.0206,0.0,HEAD_DROP
0.2974,0.0,0.0,HEAD_DROP
0.2965,0.0,0.0,HEAD_DROP
0.3187,0.021,0.0,HEAD_DROP
0.3,0.0,0.0,HEAD_DROP
0.2966,0.0,0.0,HEAD_DROP
0.2908,0.0,0.0,HEAD_DROP
0.2777,0.0216,0.0,HEAD_DROP
0.2751,0.022,0.0,HEAD_DROP
0.283,0.0,0.0,HEAD_DROP
0.296,0.0,0.0,HEAD_DROP
0.2848,0.0304,0.0,HEAD_DROP
0.2876,0.0206,0.0,HEAD_DROP
0.2908,0.0215,0.0,HEAD_DROP
0.2634,0.0219,0.0,HEAD_DROP
0.274,0.0,0.0,HEAD_DROP
0.2901,0.0215,0.0,HEAD_DROP
0.2953,0.0,0.0,HEAD_DROP
0.3106,0.0223,0.0,HEAD_DROP
0.3209,0.0,0.0,HEAD_DROP
0.3131,0.0,0.0,HEAD_DROP
0.281,0.0,0.0,HEAD_DROP
0.3032,0.0,0.0,HEAD_DROP
0.3016,0.0,0.0,HEAD_DROP
0.3012,0.0,0.0,HEAD_DROP
0.3058,0.0209,0.0,HEAD_DROP
0.2881,0.0,0.0,HEAD_DROP
0.2812,0.0251,0.0,HEAD_DROP
0.2049,0.0,0.0,HEAD_DROP
0.1739,0.0,0.0,HEAD_DROP
0.1686,0.0247,0.0,HEAD_DROP
0.1519,0.0253,0.0,HEAD_DROP
0.1528,0.0,0.0,HEAD_DROP
0.1422,0.0399,0.0,HEAD_DROP
0.1432,0.0277,0.0,HEAD_DROP
0.1505,0.0373,0.0,HEAD_DROP
0.1698,0.0541,0.0,HEAD_DROP
0.1687,0.0275,0.0,HEAD_DROP
0.1653,0.0379,0.0,HEAD_DROP
0.1491,0.0268,0.0,HEAD_DROP
0.1599,0.0275,0.0,HEAD_DROP
0.1509,0.0399,0.0,HEAD_DROP
0.1684,0.0558,0.0,HEAD_DROP
0.1912,0.0,0.0,HEAD_DROP
0.2034,0.0967,0.0,HEAD_DROP
0.1964,0.0619,0.0,HEAD_DROP
0.2085,0.0403,0.0,HEAD_DROP
0.1958,0.0912,0.0,HEAD_DROP
0.2026,0.0951,0.0,HEAD_DROP
0.2368,0.0297,0.0,HEAD_DROP
0.2085,0.0425,0.0,HEAD_DROP
0.1699,0.0433,0.0,HEAD_DROP
0.1942,0.075,0.0,HEAD_DROP
0.1657,0.2425,0.0,HEAD_DROP
0.2061,0.0555,0.0,HEAD_DROP
0.1693,0.0654,0.0,HEAD_DROP
0.1707,0.124,0.0,HEAD_DROP
0.1772,0.129,0.0,HEAD_DROP
0.1874,0.1276,0.0,HEAD_DROP
0.1752,0.0673,0.0,HEAD_DROP
0.1753,0.0375,0.0,HEAD_DROP
0.1675,0.0249,0.0,HEAD_DROP
0.1992,0.0357,0.0,HEAD_DROP
0.1923,0.0277,0.0,HEAD_DROP
0.1908,0.0602,0.0,HEAD_DROP
0.1971,0.0743,0.0,HEAD_DROP
0.1799,0.133,0.0,HEAD_DROP
0.1763,0.0602,0.0,HEAD_DROP
0.1883,0.0645,0.0,HEAD_DROP
0.1921,0.0967,0.0,HEAD_DROP
0.2421,0.0414,0.0,HEAD_DROP
0.206,0.0878,0.0,HEAD_DROP
0.1788,0.0309,0.0,HEAD_DROP
0.1602,0.0286,0.0,HEAD_DROP
0.212,0.0579,0.0,HEAD_DROP
0.2113,0.0282,0.0,HEAD_DROP
0.1992,0.0579,0.0,HEAD_DROP
0.2196,0.0619,0.0,HEAD_DROP
0.2209,0.0721,0.0,HEAD_DROP
0.176,0.0712,0.0,HEAD_DROP
0.1992,0.0686,0.0,HEAD_DROP
0.192,0.1531,0.0,HEAD_DROP
0.1927,0.0767,0.0,HEAD_DROP
0.2033,0.0595,0.0,HEAD_DROP
0.2091,0.029,0.0,HEAD_DROP
0.1845,0.0438,0.0,HEAD_DROP
0.1965,0.029,0.0,HEAD_DROP
0.2094,0.0956,0.0,HEAD_DROP
0.2126,0.0652,0.0,HEAD_DROP
0.2053,0.0282,0.0,HEAD_DROP
0.1927,0.0279,0.0,HEAD_DROP
0.1923,0.0,0.0,HEAD_DROP
0.199,0.0286,0.0,HEAD_DROP
0.1831,0.0389,0.0,HEAD_DROP
0.1789,0.0629,0.0,HEAD_DROP
0.1717,0.0311,0.0,HEAD_DROP
0.1661,0.0648,0.0,HEAD_DROP
0.1992,0.0956,0.0,HEAD_DROP
0.1702,0.0427,0.0,HEAD_DROP
0.1517,0.0629,0.0,HEAD_DROP
0.164,0.0445,0.0,HEAD_DROP
0.1928,0.0684,0.0,HEAD_DROP
0.1864,0.0588,0.0,HEAD_DROP
0.1917,0.0573,0.0,HEAD_DROP
0.1778,0.0621,0.0,HEAD_DROP
0.1923,0.0283,0.0,HEAD_DROP
0.1808,0.0283,0.0,HEAD_DROP
0.175,0.0269,0.0,HEAD_DROP
0.167,0.0286,0.0,HEAD_DROP
0.1524,0.0588,0.0,HEAD_DROP
0.15,0.0579,0.0,HEAD_DROP
0.1633,0.0285,0.0,HEAD_DROP
0.1689,0.0272,0.0,HEAD_DROP
0.1785,0.0405,0.0,HEAD_DROP
0.1683,0.0385,0.0,HEAD_DROP
0.174,0.0286,0.0,HEAD_DROP
0.1614,0.0381,0.0,HEAD_DROP
0.1791,0.0395,0.0,HEAD_DROP
0.1725,0.064,0.0,HEAD_DROP
0.1745,0.0558,0.0,HEAD_DROP
0.1808,0.0624,0.0,HEAD_DROP
0.1609,0.0405,0.0,HEAD_DROP
0.1545,0.0,0.0,HEAD_DROP
0.1424,0.0602,0.0,HEAD_DROP
0.111,0.0279,0.0,HEAD_DROP
0.1213,0.0,0.0,HEAD_DROP
0.126,0.0286,0.0,HEAD_DROP
0.1546,0.0279,0.0,HEAD_DROP
0.1453,0.0395,0.0,HEAD_DROP
0.1356,0.0375,0.0,HEAD_DROP
0.1607,0.0,0.0,HEAD_DROP
0.1727,0.0286,0.0,HEAD_DROP
0.1775,0.0282,0.0,HEAD_DROP
0.1818,0.0265,0.0,HEAD_DROP
0.1589,0.0399,0.0,HEAD_DROP
0.1649,0.0573,0.0,HEAD_DROP
0.1976,0.0279,0.0,HEAD_DROP
0.1868,0.0665,0.0,HEAD_DROP
0.1809,0.064,0.0,HEAD_DROP
0.1915,0.0604,0.0,HEAD_DROP
0.1832,0.0588,0.0,HEAD_DROP
0.1821,0.0286,0.0,HEAD_DROP
0.1703,0.0279,0.0,HEAD_DROP
0.1539,0.0657,0.0,HEAD_DROP
0.1871,0.0566,0.0,HEAD_DROP
0.1586,0.0283,0.0,HEAD_DROP
0.1876,0.0657,0.0,HEAD_DROP
0.1751,0.0395,0.0,HEAD_DROP
0.1741,0.029,0.0,HEAD_DROP
0.1736,0.0619,0.0,HEAD_DROP
0.1659,0.0282,0.0,HEAD_DROP
0.1957,0.0285,0.0,HEAD_DROP
0.2,0.0389,0.0,HEAD_DROP
0.17,0.0265,0.0,HEAD_DROP
0.1651,0.0403,0.0,HEAD_DROP
0.1639,0.0259,0.0,HEAD_DROP
0.1626,0.0536,0.0,HEAD_DROP
0.1711,0.0268,0.0,HEAD_DROP
0.1645,0.0268,0.0,HEAD_DROP
0.1643,0.0261,0.0,HEAD_DROP
0.171,0.0878,0.0,HEAD_DROP
0.1854,0.0369,0.0,HEAD_DROP
0.1711,0.0,0.0,HEAD_DROP
0.1936,0.0,0.0,HEAD_DROP
0.1724,0.0369,0.0,HEAD_DROP
0.1577,0.0277,0.0,HEAD_DROP
0.1728,0.0,0.0,HEAD_DROP
0.186,0.0277,0.0,HEAD_DROP
0.1886,0.0,0.0,HEAD_DROP
0.1963,0.0261,0.0,HEAD_DROP
0.1651,0.0268,0.0,HEAD_DROP
0.1858,0.0268,0.0,HEAD_DROP
0.1941,0.0275,0.0,HEAD_DROP
0.1893,0.0,0.0,HEAD_DROP
0.1502,0.0293,0.0,HEAD_DROP
0.1409,0.0536,0.0,HEAD_DROP
0.1448,0.0951,0.0,HEAD_DROP
0.1484,0.1182,0.0,HEAD_DROP
0.1437,0.0654,0.0,HEAD_DROP
0.184,0.0399,0.0,HEAD_DROP
0.211,0.0403,0.0,HEAD_DROP
0.1892,0.0285,0.0,HEAD_DROP
0.171,0.0277,0.0,HEAD_DROP
0.1624,0.07,0.0,HEAD_DROP
0.1964,0.0595,0.0,HEAD_DROP
0.1909,0.0293,0.0,HEAD_DROP
0.1644,0.0297,0.0,HEAD_DROP
0.1827,0.063,0.0,HEAD_DROP
0.1853,0.0265,0.0,HEAD_DROP
0.1553,0.0265,0.0,HEAD_DROP
0.1827,0.0272,0.0,HEAD_DROP
0.1943,0.0409,0.0,HEAD_DROP
0.1711,0.0389,0.0,HEAD_DROP
0.1765,0.063,0.0,HEAD_DROP
0.1711,0.0564,0.0,HEAD_DROP
0.1914,0.0272,0.0,HEAD_DROP
0.1962,0.0275,0.0,HEAD_DROP
0.1749,0.0272,0.0,HEAD_DROP
0.1844,0.0,0.0,HEAD_DROP
0.1842,0.0,0.0,HEAD_DROP
0.1941,0.0399,0.0,HEAD_DROP
0.1827,0.0282,0.0,HEAD_DROP
0.1761,0.0282,0.0,HEAD_DROP
0.166,0.0579,0.0,HEAD_DROP
0.174,0.0272,0.0,HEAD_DROP
0.1766,0.0385,0.0,HEAD_DROP
0.1763,0.0379,0.0,HEAD_DROP
0.1824,0.0,0.0,HEAD_DROP
0.161,0.0282,0.0,HEAD_DROP
0.1739,0.0293,0.0,HEAD_DROP
0.1925,0.0414,0.0,HEAD_DROP
0.1829,0.0399,0.0,HEAD_DROP
0.2,0.0421,0.0,HEAD_DROP
0.191,0.0399,0.0,HEAD_DROP
0.1669,0.0275,0.0,HEAD_DROP
0.1817,0.0293,0.0,HEAD_DROP
0.171,0.0421,0.0,HEAD_DROP
0.1681,0.0414,0.0,HEAD_DROP
0.1642,0.0293,0.0,HEAD_DROP
0.1647,0.0414,0.0,HEAD_DROP
0.1642,0.029,0.0,HEAD_DROP
0.178,0.0721,0.0,HEAD_DROP
0.1697,0.0585,0.0,HEAD_DROP
0.1762,0.0595,0.0,HEAD_DROP
0.1589,0.0657,0.0,HEAD_DROP
0.1641,0.0564,0.0,HEAD_DROP
0.1797,0.0657,0.0,HEAD_DROP
0.1701,0.0425,0.0,HEAD_DROP
0.1546,0.0301,0.0,HEAD_DROP
0.1562,0.0275,0.0,HEAD_DROP
0.1478,0.0421,0.0,HEAD_DROP
0.1634,0.0,0.0,HEAD_DROP
0.1642,0.0,0.0,HEAD_DROP
0.1729,0.0268,0.0,HEAD_DROP
0.1481,0.0275,0.0,HEAD_DROP
0.1621,0.0549,0.0,HEAD_DROP
0.1686,0.029,0.0,HEAD_DROP
0.1608,0.0405,0.0,HEAD_DROP
0.1589,0.0279,0.0,HEAD_DROP
0.1598,0.0265,0.0,HEAD_DROP
0.1798,0.0,0.0,HEAD_DROP
0.1715,0.0,0.0,HEAD_DROP
0.1673,0.0366,0.0,HEAD_DROP
0.1421,0.0614,0.0,HEAD_DROP
0.1516,0.0593,0.0,HEAD_DROP
0.1646,0.057,0.0,HEAD_DROP
0.1511,0.0268,0.0,HEAD_DROP
0.1702,0.0268,0.0,HEAD_DROP
0.1372,0.0379,0.0,HEAD_DROP
0.1641,0.0275,0.0,HEAD_DROP
0.1765,0.0275,0.0,HEAD_DROP
0.1745,0.0297,0.0,HEAD_DROP
0.1514,0.0595,0.0,HEAD_DROP
0.166,0.0579,0.0,HEAD_DROP
0.1451,0.0544,0.0,HEAD_DROP
0.1449,0.0409,0.0,HEAD_DROP
0.164,0.0,0.0,HEAD_DROP
0.1684,0.0,0.0,HEAD_DROP
0.1804,0.0297,0.0,HEAD_DROP
0.1646,0.0282,0.0,HEAD_DROP
0.1903,0.0421,0.0,HEAD_DROP
0.1437,0.0275,0.0,HEAD_DROP
0.1496,0.0272,0.0,HEAD_DROP
0.1565,0.0265,0.0,HEAD_DROP
0.1539,0.0558,0.0,HEAD_DROP
0.1553,0.0379,0.0,HEAD_DROP
0.1475,0.0544,0.0,HEAD_DROP
0.1448,0.0544,0.0,HEAD_DROP
0.1573,0.0579,0.0,HEAD_DROP
0.1601,0.0272,0.0,HEAD_DROP
0.1539,0.0272,0.0,HEAD_DROP
0.1685,0.0272,0.0,HEAD_DROP
0.1279,0.0265,0.0,HEAD_DROP
0.1377,0.0279,0.0,HEAD_DROP
0.1482,0.0,0.0,HEAD_DROP
0.1257,0.0272,0.0,HEAD_DROP
0.1278,0.0518,0.0,HEAD_DROP
0.1212,0.0399,0.0,HEAD_DROP
0.147,0.0593,0.0,HEAD_DROP
0.1274,0.0285,0.0,HEAD_DROP
0.1236,0.0979,0.0,HEAD_DROP
0.1266,0.0379,0.0,HEAD_DROP
0.1192,0.1008,0.0,HEAD_DROP
0.1327,0.0979,0.0,HEAD_DROP
0.1322,0.0816,0.0,HEAD_DROP
0.1399,0.0389,0.0,HEAD_DROP
0.1546,0.0425,0.0,HEAD_DROP
0.135,0.0275,0.0,HEAD_DROP
0.1315,0.0379,0.0,HEAD_DROP
0.1184,0.0585,0.0,HEAD_DROP
0.1332,0.1625,0.0,HEAD_DROP
0.1382,0.1128,0.0,HEAD_DROP
0.1255,0.0579,0.0,HEAD_DROP
0.144,0.129,0.0,HEAD_DROP
0.1362,0.0902,0.0,HEAD_DROP
0.1278,0.0409,0.0,HEAD_DROP
0.136,0.0399,0.0,HEAD_DROP
0.1315,0.062,0.0,HEAD_DROP
0.1415,0.0375,0.0,HEAD_DROP
0.1492,0.0275,0.0,HEAD_DROP
0.1658,0.0,0.0,HEAD_DROP
0.1475,0.0375,0.0,HEAD_DROP
0.1556,0.0637,0.0,HEAD_DROP
0.1753,0.0282,0.0,HEAD_DROP
0.1559,0.0272,0.0,HEAD_DROP
0.1474,0.0272,0.0,HEAD_DROP
0.1501,0.0585,0.0,HEAD_DROP
0.1771,0.0389,0.0,HEAD_DROP
0.1515,0.063,0.0,HEAD_DROP
0.1231,0.0275,0.0,HEAD_DROP
0.1532,0.0272,0.0,HEAD_DROP
0.1715,0.0558,0.0,HEAD_DROP
0.1651,0.0385,0.0,HEAD_DROP
0.1487,0.0275,0.0,HEAD_DROP
0.1454,0.0409,0.0,HEAD_DROP
0.1527,0.0,0.0,HEAD_DROP
0.171,0.029,0.0,HEAD_DROP
0.1596,0.029,0.0,HEAD_DROP
0.1474,0.0272,0.0,HEAD_DROP
0.1359,0.0282,0.0,HEAD_DROP
0.1379,0.0275,0.0,HEAD_DROP
0.155,0.0,0.0,HEAD_DROP
0.1785,0.0,0.0,HEAD_DROP
0.1729,0.0293,0.0,HEAD_DROP
0.1969,0.0293,0.0,HEAD_DROP
0.1853,0.063,0.0,HEAD_DROP
0.1734,0.0614,0.0,HEAD_DROP
0.1837,0.0282,0.0,HEAD_DROP
0.1658,0.0282,0.0,HEAD_DROP
0.1597,0.0421,0.0,HEAD_DROP
0.2028,0.0,0.0,HEAD_DROP
0.2222,0.0282,0.0,HEAD_DROP
0.2519,0.0564,0.0,HEAD_DROP
0.2545,0.0385,0.0,HEAD_DROP
0.2678,0.029,0.0,HEAD_DROP
0.2571,0.0,0.0,HEAD_DROP
0.2407,0.0602,0.0,HEAD_DROP
0.2677,0.0585,0.0,HEAD_DROP
0.2733,0.029,0.0,HEAD_DROP
0.2577,0.028,0.0,HEAD_DROP
0.2609,0.057,0.0,HEAD_DROP
0.2657,0.0555,0.0,HEAD_DROP
0.2728,0.0654,0.0,HEAD_DROP
0.2743,0.0918,0.0,HEAD_DROP
0.2681,0.0549,0.0,HEAD_DROP
0.2674,0.0282,0.0,HEAD_DROP
0.2469,0.029,0.0,HEAD_DROP
0.2659,0.0286,0.0,HEAD_DROP
0.2762,0.0,0.0,HEAD_DROP
0.2689,0.0585,0.0,HEAD_DROP
0.2637,0.0264,0.0,HEAD_DROP
0.2906,0.0261,0.0,HEAD_DROP
0.2814,0.0,0.0,HEAD_DROP
0.2966,0.0249,0.0,HEAD_DROP
0.2787,0.0238,0.0,HEAD_DROP
0.2862,0.0,0.0,HEAD_DROP
0.2999,0.0231,0.0,HEAD_DROP
0.3089,0.022,0.0,HEAD_DROP
0.3044,0.0,0.0,HEAD_DROP
0.3066,0.0,0.0,HEAD_DROP
0.297,0.0212,0.0,HEAD_DROP
0.2965,0.0,0.0,HEAD_DROP
0.304,0.0,0.0,HEAD_DROP
0.2921,0.0,0.0,HEAD_DROP
0.3059,0.0218,0.0,HEAD_DROP
0.2866,0.0,0.0,HEAD_DROP
0.3042,0.0223,0.0,HEAD_DROP
0.3041,0.0227,0.0,HEAD_DROP
0.3021,0.0226,0.0,HEAD_DROP
0.2941,0.0,0.0,HEAD_DROP
0.2748,0.0226,0.0,HEAD_DROP
0.2862,0.0,0.0,HEAD_DROP
0.2769,0.0317,0.0,HEAD_DROP
0.2841,0.0219,0.0,HEAD_DROP
0.3101,0.0,0.0,HEAD_DROP
0.2955,0.0218,0.0,HEAD_DROP
0.3236,0.0,0.0,HEAD_DROP
0.2804,0.0226,0.0,HEAD_DROP
0.3025,0.0,0.0,HEAD_DROP
0.2893,0.0,0.0,HEAD_DROP
0.3022,0.0213,0.0,HEAD_DROP
0.292,0.0212,0.0,HEAD_DROP
0.3114,0.0212,0.0,HEAD_DROP
0.3098,0.0208,0.0,HEAD_DROP
0.2983,0.0,0.0,HEAD_DROP
0.3197,0.0,0.0,HEAD_DROP
0.3024,0.0,0.0,HEAD_DROP
0.298,0.0,0.0,HEAD_DROP
0.3146,0.0212,0.0,HEAD_DROP
0.3065,0.0,0.0,HEAD_DROP
0.3045,0.0,0.0,HEAD_DROP
0.3031,0.0,0.0,HEAD_DROP
0.3081,0.0217,0.0,HEAD_DROP
0.2871,0.0,0.0,HEAD_DROP
0.3121,0.0212,0.0,HEAD_DROP
0.2867,0.0,0.0,HEAD_DROP
0.2937,0.0,0.0,HEAD_DROP
0.2945,0.0,0.0,HEAD_DROP
0.2843,0.0306,0.0,HEAD_DROP
0.2911,0.0,0.0,HEAD_DROP
0.2732,0.0,0.0,HEAD_DROP
0.2685,0.0208,0.0,HEAD_DROP
0.2722,0.0,0.0,HEAD_DROP
0.2887,0.0,0.0,HEAD_DROP
0.2745,0.03,0.0,HEAD_DROP
0.2872,0.0212,0.0,HEAD_DROP
0.2748,0.0,0.0,HEAD_DROP
0.2795,0.0,0.0,HEAD_DROP
0.2631,0.0411,0.0,AWAKE
0.2669,0.0555,0.0,AWAKE
0.2636,0.0417,0.0,AWAKE
0.2661,0.0555,0.0,AWAKE
0.2602,0.0417,0.0,AWAKE
0.2612,0.0274,0.0,AWAKE
0.261,0.0685,0.0,AWAKE
0.2536,0.0548,0.0,AWAKE
0.2546,0.0278,0.0,AWAKE
0.259,0.0139,0.0,AWAKE
0.2676,0.0278,0.0,AWAKE
0.2591,0.0278,0.0,AWAKE
0.261,0.031,0.0,AWAKE
0.2642,0.0282,0.0,AWAKE
0.2642,0.0422,0.0,AWAKE
0.2677,0.0417,0.0,AWAKE
0.2642,0.0565,0.0,AWAKE
0.2661,0.0274,0.0,AWAKE
0.2648,0.0563,0.0,AWAKE
0.2608,0.0278,0.0,AWAKE
0.2638,0.027,0.0,AWAKE
0.2565,0.0278,0.0,AWAKE
0.2482,0.0417,0.0,AWAKE
0.2219,0.0417,0.0,AWAKE
0.2,0.0563,0.0,AWAKE
0.1872,0.0563,0.0,AWAKE
0.1734,0.0422,0.0,AWAKE
0.1517,0.0278,0.0,AWAKE
0.1543,0.0563,0.0,AWAKE
0.1391,0.0281,0.0,AWAKE
0.15,0.057,0.0,AWAKE
0.153,0.0421,0.0,AWAKE
0.147,0.0562,0.0,AWAKE
0.144,0.0554,0.0,AWAKE
0.1347,0.0702,0.0,AWAKE
0.1323,0.0421,0.0,AWAKE
0.1314,0.0415,0.0,AWAKE
0.1474,0.0415,0.0,AWAKE
0.1093,0.0691,0.0,AWAKE
0.1112,0.0545,0.0,AWAKE
0.0463,0.042,0.0,AWAKE
0.0567,0.0711,0.0,AWAKE
0.0593,0.057,0.0,AWAKE
0.113,0.0137,0.0,AWAKE
0.2133,0.0138,0.0,AWAKE
0.2422,0.0301,0.0,AWAKE
0.2418,0.0399,0.0,AWAKE
0.2547,0.0404,0.0,AWAKE
0.2525,0.0546,0.0,AWAKE
0.2599,0.0415,0.0,AWAKE
0.2552,0.0409,0.0,AWAKE
0.2656,0.0545,0.0,AWAKE
0.2585,0.0561,0.0,AWAKE
0.2641,0.0569,0.0,AWAKE
0.268,0.0828,0.0,AWAKE
0.2682,0.0553,0.0,AWAKE
0.2593,0.083,0.0,AWAKE
0.2655,0.0415,0.0,AWAKE
0.2452,0.041,0.0,AWAKE
0.254,0.0306,0.0,AWAKE
0.2544,0.041,0.0,AWAKE
0.2649,0.081,0.0,AWAKE
0.2457,0.0547,0.0,AWAKE
0.25,0.0967,0.0,AWAKE
0.2542,0.082,0.0,AWAKE
0.2521,0.0675,0.0,AWAKE
0.2545,0.0697,0.0,AWAKE
0.2488,0.0821,0.0,AWAKE
0.2542,0.0953,0.0,AWAKE
0.2555,0.1087,0.0,AWAKE
0.2586,0.1088,0.0,AWAKE
0.2455,0.0981,0.0,AWAKE
0.2578,0.0981,0.0,AWAKE
0.2525,0.0953,0.0,AWAKE
0.2533,0.0966,0.0,AWAKE
0.2605,0.0821,0.0,AWAKE
0.2632,0.0967,0.0,AWAKE
0.2578,0.082,0.0,AWAKE
0.2592,0.0821,0.0,AWAKE
0.2591,0.0967,0.0,AWAKE
0.255,0.0832,0.0,AWAKE
0.2696,0.0821,0.0,AWAKE
0.2565,0.081,0.0,AWAKE
0.2652,0.0957,0.0,AWAKE
0.2603,0.0832,0.0,AWAKE
0.2485,0.0954,0.0,AWAKE
0.2512,0.0957,0.0,AWAKE
0.2455,0.0945,0.0,AWAKE
0.2513,0.0957,0.0,AWAKE
0.2637,0.0967,0.0,AWAKE
0.2622,0.0967,0.0,AWAKE
0.267,0.0821,0.0,AWAKE
0.2694,0.0945,0.0,AWAKE
0.2628,0.1088,0.0,AWAKE
0.2392,0.0945,0.0,AWAKE
0.2474,0.0945,0.0,AWAKE
0.2502,0.081,0.0,AWAKE
0.2425,0.0809,0.0,AWAKE
0.2485,0.0532,0.0,AWAKE
0.244,0.054,0.0,AWAKE
0.2473,0.081,0.0,AWAKE
0.2378,0.0809,0.0,AWAKE
0.2334,0.082,0.0,AWAKE
0.2348,0.0821,0.0,AWAKE
0.2515,0.0675,0.0,AWAKE
0.2394,0.0832,0.0,AWAKE
0.2456,0.0683,0.0,AWAKE
0.2469,0.0683,0.0,AWAKE
0.2414,0.0683,0.0,AWAKE
0.2321,0.0821,0.0,AWAKE
0.2261,0.082,0.0,AWAKE
0.2124,0.082,0.0,AWAKE
0.2285,0.0688,0.0,AWAKE
0.2382,0.0539,0.0,AWAKE
0.2422,0.0563,0.0,AWAKE
0.2485,0.0688,0.0,AWAKE
0.2421,0.0539,0.0,AWAKE
0.2471,0.0563,0.0,AWAKE
0.2416,0.0556,0.0,AWAKE
0.2411,0.0674,0.0,AWAKE
0.2392,0.0674,0.0,AWAKE
0.2449,0.0539,0.0,AWAKE
0.2404,0.0399,0.0,AWAKE
0.2375,0.0301,0.0,AWAKE
0.2279,0.0301,0.0,AWAKE
0.2366,0.027,0.0,AWAKE
0.2455,0.0273,0.0,AWAKE
0.2318,0.0,0.0,AWAKE
0.2439,0.0193,0.0,AWAKE
0.2353,0.0135,0.0,AWAKE
0.2459,0.0,0.0,AWAKE
0.2523,0.0135,0.0,AWAKE
0.2347,0.0564,0.0,AWAKE
0.2404,0.0137,0.0,AWAKE
0.2433,0.0137,0.0,AWAKE
0.2596,0.0137,0.0,AWAKE
0.2513,0.0,0.0,AWAKE
0.251,0.0421,0.0,AWAKE
0.2609,0.0437,0.0,AWAKE
0.2538,0.0281,0.0,AWAKE
0.2333,0.0706,0.0,AWAKE
0.2516,0.0305,0.0,AWAKE
0.2327,0.0702,0.0,AWAKE
0.2537,0.0554,0.0,AWAKE
0.2465,0.0539,0.0,AWAKE
0.2429,0.0682,0.0,AWAKE
0.2365,0.0673,0.0,AWAKE
0.2335,0.041,0.0,AWAKE
0.245,0.0555,0.0,AWAKE
0.2267,0.0665,0.0,AWAKE
0.2303,0.0404,0.0,AWAKE
0.2383,0.0697,0.0,AWAKE
0.249,0.0404,0.0,AWAKE
0.2373,0.0274,0.0,AWAKE
0.2472,0.0274,0.0,AWAKE
0.2505,0.0411,0.0,AWAKE
0.2366,0.0267,0.0,AWAKE
0.2441,0.04,0.0,AWAKE
0.2585,0.04,0.0,AWAKE
0.2449,0.0274,0.0,AWAKE
0.2519,0.0533,0.0,AWAKE
0.2621,0.0274,0.0,AWAKE
0.2497,0.0411,0.0,AWAKE
0.2403,0.0676,0.0,AWAKE
0.2418,0.0557,0.0,AWAKE
0.2422,0.0411,0.0,AWAKE
0.2468,0.0411,0.0,AWAKE
0.2438,0.0,0.0,AWAKE
0.2514,0.0137,0.0,AWAKE
0.2627,0.0189,0.0,AWAKE
0.2462,0.027,0.0,AWAKE
0.2394,0.0267,0.0,AWAKE
0.2653,0.0133,0.0,AWAKE
0.2476,0.0405,0.0,AWAKE
0.2341,0.0135,0.0,AWAKE
0.2573,0.0,0.0,AWAKE
0.2463,0.0131,0.0,AWAKE
0.2414,0.0188,0.0,AWAKE
0.2341,0.0405,0.0,AWAKE
0.2522,0.0274,0.0,AWAKE
0.2433,0.04,0.0,AWAKE
0.2463,0.068,0.0,AWAKE
0.2465,0.0416,0.0,AWAKE
0.2435,0.0405,0.0,AWAKE
0.2542,0.0298,0.0,AWAKE
0.2449,0.04,0.0,AWAKE
0.247,0.0266,0.0,AWAKE
0.2443,0.0266,0.0,AWAKE
0.2475,0.0427,0.0,AWAKE
0.2497,0.0399,0.0,AWAKE
0.2563,0.04,0.0,AWAKE
0.245,0.0399,0.0,AWAKE
0.1916,0.0533,0.0,AWAKE
0.0438,0.0675,0.0,AWAKE
0.0491,0.0844,0.0,AWAKE
0.0511,0.111,0.0,AWAKE
0.0735,0.0137,0.0,AWAKE
0.1686,0.0572,0.0,AWAKE
0.2888,0.027,0.0,AWAKE
0.2957,0.0131,0.0,AWAKE
0.2963,0.0133,0.0,AWAKE
0.2983,0.0131,0.0,AWAKE
0.3147,0.0,0.0,AWAKE
0.3093,0.0,0.0,AWAKE
0.3075,0.0,0.0,AWAKE
0.3132,0.0135,0.0,AWAKE
0.3115,0.0139,0.0,AWAKE
0.3104,0.0133,0.0,AWAKE
0.3028,0.054,0.0,AWAKE
